scenario,3M,6M,1Y,2Y,5Y,10Y,30Y
230,3.978906648024896,4.03356005288674,4.177382662700831,4.425361224115182,4.610302622194496,4.863702301770671,5.330329847437835
231,3.9504339603940113,4.003006838644229,4.149051433223131,4.369837299271712,4.582119699419129,4.778350971727013,5.242653573854951
232,3.942301623241837,4.0065925146084265,4.184269599261127,4.441405262607662,4.653405404097708,4.872204994509538,5.333687962878452
233,3.8846786989750224,3.961865651551304,4.16070091798274,4.399865048525414,4.563527748816729,4.799225108764074,5.249553151992021
234,3.948111354939506,4.016229053418185,4.150025133618744,4.425975226619187,4.602390029143462,4.821315557908853,5.3090345463963775
235,3.9184695252744035,4.0049810549477325,4.164367518604733,4.4002396888070265,4.578131895336823,4.8203442228503075,5.224585442970606
236,3.965776121260806,4.019024621013767,4.139936466917644,4.373174590080288,4.568698362358408,4.8004838601920135,5.263931392683618
237,3.95698098423043,4.003105802504835,4.115822943940991,4.396346356884599,4.5587534640210245,4.770671672676447,5.227531211766008
238,3.90268499436437,3.9363306164595078,4.1241322896685535,4.383525794475654,4.557524422498729,4.81123348035209,5.281895189667269
239,3.9518206003938983,4.0105167528006485,4.125297193257833,4.391648036935336,4.559591449282184,4.792652022577194,5.251270121957821
240,3.915910061339337,3.995398410994728,4.154041214619668,4.405201842869401,4.557726193768427,4.770816704373402,5.229487630255566
241,3.956544828592477,4.032247729132825,4.206033390131613,4.44765938879958,4.631900275403258,4.860841561487637,5.301960870783714
242,3.9565697512484586,4.025001678303956,4.128888525947314,4.3783347130042465,4.553566877060384,4.80549573105317,5.2440242243693165
243,3.9177242473720804,4.025380181500554,4.191105195230502,4.417788074293867,4.610710897089025,4.867572689583564,5.311490459121996
244,3.918322310814509,3.979525464415799,4.159226560540193,4.444786640672275,4.603025338032271,4.8023097418416905,5.273006403370702
245,3.955554234990881,3.9738328966210763,4.111390981626221,4.386668963810843,4.533116212502897,4.766383768240012,5.197452726805097
246,3.941978380107701,4.006866345163587,4.170503236971092,4.393890445263802,4.563959407063493,4.808541999428136,5.229837072545573
247,3.9328601001216814,3.9999225562759833,4.126487261760414,4.374366321508656,4.582561909634135,4.85531089660884,5.319749275890982
248,3.945048007645012,4.014244761464356,4.1415858559094305,4.384525749714653,4.579462234458497,4.8043771069092145,5.2480095344846065
249,3.951095491095998,4.0038527023387465,4.185498005531613,4.4341673909171675,4.638535423418093,4.860600152462712,5.300760295267435
250,3.9397582857956728,3.999021819902111,4.150919634550113,4.43556966057269,4.633605048612166,4.855902378000508,5.316667899459948
251,3.965365848538225,3.9992619162724927,4.168082324162926,4.429151847897513,4.619932469060239,4.816176677337596,5.281135983668123
252,3.955465827110319,3.9961455091676057,4.110272638001051,4.34337696009876,4.479282308777487,4.7122765432517095,5.1380113425234955
253,3.937945540382964,3.9930722136141252,4.198710042431663,4.421647274128175,4.622913878043501,4.856236031828387,5.280166068701892
254,3.9822920408650346,4.045600775597292,4.165096652894602,4.389916234127467,4.55016827892355,4.783775401837215,5.265115632082351
255,3.932572287741209,4.022083122321445,4.136139558576882,4.387674858012552,4.613629654433439,4.874512021726196,5.322488674843538
256,3.8946428163942026,3.9684789386002053,4.109055003281849,4.37609661858659,4.523833668989827,4.74423609600593,5.219276190821994
257,3.9247478601124466,3.990014726447938,4.14785629614498,4.412268234289943,4.573217175875849,4.7893146519534495,5.220314198512699
258,3.958870367285267,4.009434135529554,4.154254683243061,4.407689126131995,4.57246448393785,4.837967977564357,5.272634280123743
259,3.925466699347306,4.028752385289436,4.136127572528087,4.372555262113418,4.551236184101668,4.785094309930775,5.237001950445312
260,3.937949149384075,3.9887801090883017,4.158745143665347,4.399473538600506,4.566342278532438,4.798251504743424,5.264211194148273
261,3.9625558694412053,4.0254553333542065,4.179230056001098,4.4191675943669875,4.648581676755538,4.903548684346438,5.367128760550123
262,3.9398109073356355,4.007439018423289,4.136624887859189,4.361549067519319,4.509495412914961,4.7206855340730804,5.186396619620223
263,3.9505565306027695,3.991618424863356,4.129993724407805,4.388593349691847,4.534803497847288,4.77266370259437,5.246067163733914
264,3.915028607056054,3.9832363292800226,4.12470239574337,4.3968070531839825,4.582535800626144,4.829773872954816,5.233856676339254
265,3.9301770186093985,3.9889815015319137,4.153280271526164,4.397339883731024,4.59256040400327,4.82371037344165,5.276117943447644
266,3.9646648578007038,4.02396431401246,4.169086991017362,4.395818915645955,4.584819399165467,4.850050968679777,5.285009790035229
267,3.9264715535277777,3.9706177688187196,4.118004791609184,4.333519985930302,4.505037065083754,4.75827372467413,5.213445589883355
268,3.92098980565206,3.9942312197977428,4.120460797095405,4.390149267687701,4.553538398110128,4.816105532724615,5.243566418328696
269,3.955244596233708,3.955020024919713,4.101850715996884,4.3390942578138345,4.524835438113739,4.800730411384497,5.2580473265410195
270,3.9894263119063025,4.036477741848428,4.151612010098859,4.419166598113136,4.5745187530711835,4.777872814938586,5.228770899858579
271,3.951499874901541,3.9881596801731214,4.119199548398864,4.398853445725394,4.537745593881863,4.766264745125854,5.178690726887278
272,3.94673957066265,3.9805040184595923,4.148807703034617,4.403297962777923,4.560486681024312,4.774674508927791,5.224601361149411
273,3.961672925269699,4.011349885858912,4.160276069034773,4.38601304642282,4.543749930434212,4.775512176685265,5.211984903623128
274,3.871226248701307,3.996088422517537,4.1443647590895685,4.383463992461193,4.5832903561416485,4.784795201347542,5.2075608818252865
275,3.946506768492469,4.025367417717406,4.194612128329623,4.413147700053737,4.5993072804586115,4.812858355383305,5.231693136304852
276,3.9408079691289295,4.026991677412534,4.175851706526518,4.458230356806301,4.616949403756151,4.835034924367163,5.3027824126595196
277,3.895976005100465,3.998375184964744,4.156714751882207,4.423102419607095,4.598918763285872,4.841464267383842,5.309377926033303
278,3.9763145423193307,4.0385722991755255,4.163368518145478,4.430318155492375,4.6031360255286895,4.854014994441982,5.252573555289827
279,3.9387624465240245,4.0220832243875435,4.2005055816772,4.436787867400276,4.589685324452506,4.82761592493252,5.276128977027298
280,3.921324356716465,4.011233511260471,4.165731943787693,4.416253125101968,4.599389626080875,4.836436658914805,5.275929992588613
281,3.954781535710379,4.006313299524441,4.1557249812677295,4.392233200659293,4.572652219279457,4.795779764424277,5.2333945907089765
282,3.9701544246644214,4.014829849710867,4.150816679835382,4.38317434490469,4.581497092511245,4.7997794679751005,5.263381458762116
283,3.922054309880316,3.9774703046216877,4.169287130634798,4.451879392095314,4.633241340140331,4.850295516126867,5.316902888848945
284,3.9535827543774844,4.000977353498573,4.150880256456215,4.415323825553469,4.592783413828748,4.836178908125026,5.271836129455451
285,3.9810981385764865,4.025607318843011,4.192639493017777,4.423192989609579,4.601893674816001,4.826017625711909,5.279195773983259
286,3.9497535474139642,3.978723704965807,4.131216661215062,4.3986246298063385,4.543154488905375,4.779453643910229,5.255738032568993
287,3.908416729879114,3.997424109153855,4.144168989737227,4.3904872070167364,4.565836459769351,4.769417981351429,5.240352058811588
288,3.990699989287129,4.01686689853098,4.171363243846866,4.358894840236717,4.5337110890686505,4.773320578815925,5.231707745469994
289,3.961876525509408,4.023547927710435,4.156728728408563,4.396738684376351,4.56544465409076,4.796030782504544,5.26063586357243
290,3.935466755549985,4.027101299380093,4.177964803125771,4.4119801847275415,4.591785361628189,4.8079915018442385,5.214223428447827
291,3.9631052272836693,3.9908359459421625,4.134922873656496,4.353111796718156,4.511486813499233,4.751504197960805,5.198946297541192
292,3.962323808611999,3.9920975494442827,4.1710817979085455,4.367538101921029,4.521409576211529,4.756034286799399,5.208748193917026
293,3.977063637228521,4.045485273030504,4.179979526055657,4.438843908687097,4.623953791418669,4.845392348617662,5.315939634992021
294,3.9767561371449824,4.020393831515829,4.1487185643420945,4.395123669165216,4.573662960003258,4.878016781573107,5.356608671114267
295,3.936526078553084,4.015573678733456,4.198438694421242,4.436635661996376,4.600211333738332,4.809726329802538,5.263962403595586
296,3.926558596994243,3.994968751840325,4.1424737578955995,4.392551578825765,4.561553400619723,4.825102543864968,5.278507081561722
297,3.976144815923746,4.018991631962681,4.171834595881555,4.466107458769151,4.639267018033219,4.90208965135632,5.326748672653164
298,3.967358657696888,3.993807330990563,4.15049464579131,4.407748228371712,4.612566938532915,4.848755297961362,5.299746274872825
299,3.946181398583914,4.000241115742138,4.167511894852476,4.4052797508994495,4.5794213470699345,4.799611729193612,5.252209377094635
300,3.9386710642160874,4.020911493106006,4.127538740013171,4.353759135046862,4.536794578562542,4.760307598221473,5.23969144591611
301,3.9560119326624594,4.027320276409208,4.1734021406385,4.406380283768242,4.577608656831001,4.76530058372182,5.223052676355062
302,3.9730073375710844,4.0168707184075805,4.186851845191329,4.427782491743094,4.611847208455982,4.838556412833138,5.296489331507161
303,3.9528694984241395,3.9935299742447476,4.150612595690164,4.376392338436579,4.553827830826302,4.778164872046909,5.235897773878914
304,3.9695781038067164,3.994059371872783,4.175108643564378,4.393900218058363,4.568435137129567,4.803091174561524,5.240753914733093
305,3.9097255590331543,3.9930845328646645,4.155191875945615,4.360580446980137,4.534861759968384,4.794380558277605,5.264534383265545
306,3.960601562686083,4.001891529405254,4.152899848711594,4.399326084233379,4.567756466148141,4.815606618936286,5.293685774470372
307,3.9182733527164495,3.956883820785348,4.1004419227821005,4.311271501743398,4.469708771288915,4.703496333560798,5.1311538935067205
308,3.96383379036758,4.007464614302674,4.137110163716087,4.374583132668672,4.569377833416333,4.807147242748956,5.248483511282066
309,3.9717327607623947,4.02174974649953,4.136976800489565,4.382978344455168,4.5651307793057505,4.780707754956773,5.236968552191149
310,3.9213417502984678,4.02507034795542,4.1528568749457335,4.341196373134428,4.520055857359142,4.787823106975942,5.257538402731662
311,3.9788507754378,4.014979004028777,4.164571293021415,4.437486733125794,4.61680430050308,4.829013646359663,5.2722594353497065
312,3.9068593176782027,4.0071470861635845,4.144017639619082,4.383702163645994,4.531344139629442,4.776921133636668,5.257252669380068
313,3.9709596768009847,3.999411118654043,4.175370315504949,4.453612926323475,4.641919309844695,4.863287551351026,5.3400985441314885
314,3.963174433234063,4.03938981628229,4.176860150913341,4.421264193003919,4.614642706066519,4.844968075265566,5.273730308605219
315,3.9593798375486937,4.005192845791605,4.165856501276065,4.409181626356318,4.594134610518789,4.799667135956072,5.2509515443292685
316,3.960857285306611,4.013953141088084,4.1699189770219,4.390367785966214,4.585899109623723,4.810808121042528,5.2690842048480615
317,3.8972566517662517,3.9563037479996357,4.1048830219225625,4.348288591375329,4.514226636905694,4.7645295604067615,5.219725823630221
318,3.9389190382318113,4.023744025930435,4.164777638415013,4.444268831357063,4.637708717967454,4.864835798899292,5.312972933390445
319,3.9658949558885848,4.013947290412834,4.1307286921032045,4.369111409440719,4.5293896596208025,4.8090546364153175,5.285698422683416
320,3.9344239887350967,3.9969321388973147,4.132014149173183,4.37423185099675,4.514433032044002,4.72505713428663,5.16986009610086
321,3.923698886906924,3.994722202421233,4.151011429871798,4.3919005374617175,4.516959991371076,4.740522773602832,5.188834041019647
322,3.9805035741111183,4.008038868113483,4.154555192189191,4.411588303911428,4.577875747387032,4.857780973372761,5.287843428097341
323,3.967589829728418,3.998698294676785,4.157816113031117,4.385284747459801,4.508130534417437,4.757732441293533,5.204084786804688
324,3.9491121636851094,3.9985161526003425,4.169687087771881,4.418628545697441,4.597167864903004,4.833412417593576,5.29681578828835
325,3.9884329779931376,4.014033040533488,4.1781411787490885,4.4504168865352804,4.646070198089627,4.880867150608743,5.3293598230481996
326,4.0192813706116155,4.066196974166571,4.21298828348339,4.460803435023588,4.690804657376095,4.946267795688683,5.369007147764614
327,3.9502719373222623,3.9691116727034155,4.145875707380351,4.3411348384192,4.526503227883593,4.7560800002321155,5.222982741038805
328,3.961559816508796,4.0198966733032355,4.1853909343243565,4.406753359243244,4.626616787793251,4.874366093962831,5.344572016453564
329,3.932273450808389,3.9883216726425963,4.112174094589773,4.345206408301812,4.454278127918206,4.703664719635882,5.127542309384053
330,3.9262813247520754,3.99608969397055,4.181389515353386,4.395432709038374,4.585929101485576,4.818595453508618,5.284924675933553
331,3.96091735532109,3.992991806214047,4.132681736721366,4.352202536005223,4.520102724398309,4.7746635342757076,5.242693146027343
332,3.9097738789656464,3.9484127476104693,4.124642341392153,4.360166998103219,4.5443490714510055,4.7983688379295435,5.27712698314255
333,3.9140846480142915,4.000143628454734,4.207604044499369,4.47961670901568,4.671439787446351,4.903001134533072,5.348942756313972
334,3.9673855879766253,3.9896028265315295,4.183003060740483,4.422678757521663,4.642823852806978,4.875899343365209,5.319533080652203
335,3.9441311558719474,4.003124032375541,4.111762770206396,4.321797324117923,4.524321573321534,4.779823693968411,5.228582486522095
336,3.940173530169811,4.006319230931911,4.188734990923329,4.426672159285903,4.61197909642108,4.8289285550079635,5.302157114012685
337,3.9481017089070987,3.976333327251256,4.125910169282848,4.406797239254955,4.597512332018246,4.80414587424368,5.241676289444547
338,3.9106854018956936,3.9310484639697454,4.116442096667251,4.3271797455527246,4.523558730884324,4.744644615251416,5.2025131666438975
339,3.923070460079215,4.000732363470224,4.14450274516771,4.367931619640062,4.5322143354848645,4.7540486101827595,5.195360095503923
340,3.900803080220356,3.9774713104603663,4.138659449339234,4.373438939815755,4.526839151800783,4.728431451268054,5.161312701697279
341,3.918447323090102,3.9786306885313425,4.136746802303509,4.4251167413051125,4.578587503325068,4.821577247696507,5.265830755903948
342,3.9387815012918876,3.9769344716527306,4.089101127025583,4.377412887595531,4.544542604853996,4.780808781526423,5.243574103051947
343,3.967514176496612,4.022107539319997,4.182068715122662,4.4338478335457925,4.612939599490611,4.838583466896216,5.267926484781712
344,3.9290600863369667,3.985466754516942,4.122403280209873,4.362427650008542,4.541353676515793,4.778652491440091,5.198262821331145
345,3.9372575848703546,4.0568561253472515,4.200477687252379,4.4675308814346755,4.679281898038771,4.890990485794674,5.345010957550798
346,3.9232032763394615,4.024602366041359,4.131337337931879,4.363414339342886,4.522664879365063,4.74639669474009,5.177885246087901
347,3.9428287882752726,3.9883068865522544,4.1396242708148945,4.363150893316019,4.4954375946643825,4.71542233500936,5.208673474310488
348,3.9836387306744974,4.007259184850574,4.12728020204307,4.3535033269734615,4.488470709195224,4.724390574633891,5.164602417978004
349,3.967833435837037,4.0092711537889105,4.161933183269866,4.409876800880916,4.593707511681389,4.857720644459164,5.309497910488315
350,3.9732459718003734,3.9968230703637575,4.120487564871326,4.323632783606381,4.524393209484075,4.78960331021632,5.258618810145034
351,3.9729411507713692,4.014904867366309,4.1520204380506165,4.40301733859581,4.599239535026188,4.82473590137635,5.27490107919409
352,3.958613099333219,4.0222299056717,4.173343493586853,4.455954300028894,4.61634781097112,4.826156959124677,5.222805055732281
353,3.9504125879636094,4.018075207673052,4.186973858613438,4.429937917654511,4.593358847151149,4.818709815321177,5.283066870356289
354,3.956323555532484,4.0166931367832435,4.125156976704779,4.406803434878719,4.582798885975807,4.822480668227123,5.287027037076756
355,3.982731858061172,4.005426337036333,4.127215541368793,4.357355811326894,4.525941993701844,4.77700052037183,5.236406821390528
356,3.9508240706631677,4.00728774100365,4.1688280973416525,4.380942059463059,4.557080583427795,4.813238544465067,5.276998688415491
357,3.9463865678687347,4.040216689344893,4.154287532731846,4.37187560058996,4.5162392708034975,4.75747757242621,5.241466669326202
358,3.9325450999204605,3.9748936589718453,4.139897159889725,4.338591271423092,4.518576328146463,4.748613404455063,5.224059011199978
359,3.9516279602701947,3.976061862396478,4.125821123901735,4.322718429860564,4.506141535763806,4.753850471470405,5.199300939469664
360,3.937819246902103,3.972532495715835,4.1418314591449645,4.387871436435843,4.525642270856771,4.77057892029991,5.225070315201881
361,3.9411152627394803,3.95064613245484,4.113555789258141,4.39539707220951,4.575790406914507,4.824065274228412,5.290131203039414
362,3.9185984577016675,3.9858784422709825,4.154808827347705,4.396558862668711,4.5806708509452125,4.81898370843025,5.292915430110931
363,3.9374443886259183,3.9652954156029465,4.124878091472177,4.400181938192903,4.589218103564861,4.818214026751059,5.266176762390452
364,3.961654690443199,4.013362436500034,4.140142555076682,4.3663499448803975,4.562757449335754,4.777148937868089,5.245523605646816
365,3.920393945384558,4.018203308899144,4.15572382301977,4.464059487538497,4.653617697050346,4.870620000273459,5.324044976867651
366,3.9920770079339087,4.035945165959079,4.201685610823953,4.421475681991532,4.574646505175712,4.790329818039404,5.269286207765564
367,3.937715781056463,3.961990063154049,4.096305463697848,4.331198297663364,4.4915897804053,4.7789135567277015,5.228728469500366
368,3.90645140186139,3.9754182051528675,4.12328350337196,4.3419423899403675,4.5339494729398035,4.796331043635343,5.2863690555421625
369,3.9766377998339157,4.038298757601755,4.194042792692419,4.4000079087353745,4.592841347284986,4.838396065348319,5.2901988759180725
370,3.9589952826128716,3.9878609272916727,4.138106875923022,4.370644886457602,4.54578170871358,4.78442379885785,5.269546728505702
371,3.9128788542701773,4.003295532514444,4.130300095071896,4.375297759125665,4.601843448013138,4.857093000550244,5.325899489097892
372,4.002266208618925,4.022312120622869,4.1630269108025395,4.403956001457644,4.553993423663181,4.769894448058328,5.235948172455255
373,3.9397922169112807,3.997458234205843,4.135056756876399,4.3985334835713585,4.517656733101088,4.7435954812265395,5.1909054717455305
374,3.9603762569645666,3.9938629586391023,4.123061136545738,4.378127174800253,4.557413755341142,4.768101084044483,5.199086156436962
375,3.9277609802133244,3.9657978804157823,4.1342392122526705,4.417509752515787,4.595259226665506,4.844484102909095,5.311245344175681
376,3.955566832502757,3.989957723182216,4.12172796964783,4.371288561640994,4.555160004621714,4.835372291632176,5.290991462145558
377,3.954431680439142,4.020033392440654,4.158073270740026,4.374636436619719,4.562465434007204,4.802936855213973,5.277917877619855
378,3.9504912711284903,3.988482906771959,4.148930223125672,4.396336530820219,4.599503482972782,4.847681588731512,5.275323444193215
379,3.921895585754814,4.026636549724607,4.140245458070159,4.337779728416658,4.5027251493163005,4.715995126574661,5.198517323986031
380,3.939923611718675,4.014609849463035,4.163797110616484,4.417539062679503,4.612569265589522,4.8384089842685265,5.283840404225728
381,3.9718636368366287,4.013858578022616,4.160398729221976,4.4378802574149026,4.619400343808728,4.849443567903181,5.276069148825929
382,3.939040252820396,3.997356277807502,4.159131546937101,4.415775050236737,4.581531775487899,4.79695997330153,5.27758768490571
383,3.959281328711071,4.020909865165974,4.150725152700519,4.3592918409890915,4.57731110898807,4.82568919340315,5.281554828484031
384,3.930767089883597,3.989659595381057,4.110993949425454,4.410644570319395,4.582206845744596,4.819899193276496,5.271205384037973
385,3.959854538411212,4.003814866805068,4.142303277738911,4.390544639333867,4.548179412514561,4.723876409553402,5.16292697935077
386,3.931896829104299,3.985463607156848,4.137190235623265,4.3524561660604135,4.522513307191589,4.780580611390266,5.219392296519708
387,3.9210933217751287,3.9959826502612086,4.095986834138249,4.3673586990693956,4.527630174686423,4.767107600627014,5.25053137395037
388,3.956874487220624,4.016369849619818,4.147161410104417,4.383064721840893,4.572116342649696,4.816857189323413,5.2621738212727225
389,3.9728871161876924,3.9885529844019763,4.1414703758327756,4.381483295008932,4.548484724261337,4.819605441545275,5.254715489148368
390,3.962909729109426,3.9867972666985634,4.158964801518737,4.3975189135057615,4.564828091557117,4.806430302456523,5.226474116969755
391,4.005086543138535,4.045684550084963,4.1750610807673425,4.429475968076879,4.6003775825265585,4.853268323495999,5.302347846222736
392,3.936446347121766,3.9768711012581277,4.101825259754414,4.373455287980365,4.546586060924781,4.845453177391637,5.3137309690155705
393,3.9441252443719987,3.9749962227857605,4.113728340682057,4.333400621714285,4.521793600405435,4.776478602387633,5.237169133377471
394,3.968275928865441,4.037049043532698,4.192761870714821,4.4078046443439165,4.592099466834982,4.810301684687956,5.250978909741334
395,3.9327486003455094,3.96419982686301,4.1145456542968795,4.369170101260504,4.54770593318705,4.791887488700778,5.217162190947171
396,4.0079397497932305,4.03932844738273,4.1976308209578725,4.409618451929291,4.5878493774745115,4.814556319256447,5.286922185843235
397,3.925584010433561,4.015697925415313,4.181133399884375,4.403347936572579,4.573919285145767,4.793948169246114,5.281766550619222
398,3.921776959113298,3.9782246236129115,4.153462704780795,4.416495917263607,4.60685393036048,4.8489715652264955,5.32370209520993
399,3.948724786508524,3.986530523104878,4.1462874542489985,4.414032997385403,4.565424255446353,4.796956498175954,5.25693522287464
400,3.939965887311831,3.9957382508815464,4.15063739632044,4.385234838797116,4.575674121763155,4.8417708955899705,5.300648928091914
401,3.9539789716892173,3.997246004924833,4.125124420338527,4.3702166356413095,4.5881283193159055,4.825327593195063,5.283382887564604
402,3.9387336651138956,4.009361005021847,4.168063447459095,4.466538726777345,4.656649045359834,4.88878545023442,5.32344407162724
403,3.93317375734631,3.989525986281033,4.17537413711042,4.420901240229491,4.568115355817687,4.7972542200468276,5.240506152068943
404,3.926435711098827,3.967896755079174,4.147550028132396,4.372058713574571,4.580565237124642,4.788664526584049,5.243787202079415
405,3.8981204036085977,3.9828984906388056,4.145411737033281,4.43017093700693,4.631511637367079,4.876892397717449,5.368348582544502
406,3.934227002189429,4.00313167810766,4.15295924356386,4.380924371861508,4.572522293941659,4.80209903346484,5.282067353997158
407,3.9280506958327788,3.9833262203134177,4.113416382705263,4.374991634147825,4.559889217111339,4.784312171313101,5.231464049348469
408,3.9537975545695465,4.015806764195819,4.140339397093713,4.344543420548126,4.522108989653226,4.747815705287798,5.2427534148805535
409,3.9454791522800203,3.997294588464765,4.14305977876306,4.39206389901024,4.57769721430227,4.824828426164575,5.242553040077171
410,3.928492168515759,3.9672874916859957,4.124317127406229,4.334907917992747,4.457674914142263,4.646168637795646,5.115967097189606
411,3.964294872607688,4.029144743903491,4.154105998784866,4.489595384306427,4.649463598367046,4.879136558177396,5.308967209890465
412,3.975032404043827,4.012012456439084,4.176135039921933,4.410394313259866,4.59537285219457,4.809380015081783,5.280523136191468
413,3.947130576621968,4.0061900243812785,4.143118128121439,4.386193222290447,4.558453939477827,4.813407114605047,5.265107375174423
414,3.941597999170856,3.9899874255636387,4.143410589333457,4.379865698450029,4.566637584762024,4.795228241133502,5.219754584878501
415,3.946004083095452,3.985372873494403,4.133716700492373,4.430268872988401,4.604987615527976,4.844421742287767,5.2993892131270375
416,3.94135551869467,3.9799417534227093,4.11367685589302,4.380095668012399,4.579583418328536,4.800596162594545,5.274048269281312
417,3.9844714092434317,4.020359936945096,4.21565647267288,4.414181318641226,4.5561961816166,4.779396354204755,5.244786458410812
418,3.964163460332868,4.007002944825931,4.123859996296187,4.371379300139827,4.545370601365159,4.761217899311616,5.20454988680478
419,3.9218724871951496,3.9755456640133757,4.135802661616332,4.370170665093759,4.560907472806955,4.769495774744939,5.209434957882003
420,3.9306566074621823,3.9654336318303396,4.127199642969941,4.420864471113574,4.5492591909250635,4.743897165027236,5.175827487013009
421,3.920876487107491,3.9643477314615136,4.1014548715773875,4.3228268560373335,4.5121568192253205,4.738628294047668,5.207293137454923
422,3.9609967516949105,3.98618915771852,4.1173665071959755,4.378432557794682,4.523923103827996,4.80822223003277,5.256289381917812
423,3.992038576544301,4.025864687882234,4.212016624961306,4.458718731867152,4.646458267902132,4.897581995957215,5.3332529984839585
424,3.930877886759252,3.9906813652879967,4.156200256107776,4.386346303332219,4.57780702448445,4.822840538336637,5.242356622057266
425,3.9492807815711046,3.9924415059140737,4.110021415158791,4.324019007616215,4.47909213828376,4.7186649091796316,5.183740812269846
426,3.9708314864018712,3.9917761721302494,4.14736624098033,4.4036445672977145,4.566131509532367,4.76163697466202,5.2466962038464375
427,3.935266480518616,3.973928093089461,4.156854726451541,4.406051385177266,4.592624178580062,4.813372765296634,5.252916908471172
428,3.959737339935325,3.9778150319028156,4.112549610089947,4.345792086819207,4.484227261292952,4.743589462585567,5.238977209348274
429,3.9412539347934485,3.9729633798435704,4.133322577738327,4.390250908495279,4.615976676033967,4.861607355182213,5.357113593704607
430,3.9758175135921454,4.003959956196458,4.15406232558737,4.457513378227136,4.645790077959385,4.860691020200309,5.312743769014186
431,3.932422484234178,3.976571857041907,4.115523560058473,4.343225592438428,4.470160174188256,4.694472409779418,5.15733241244926
432,3.9208044079397077,3.950465743895735,4.121544105870038,4.395225686247913,4.538346205443199,4.755751809629057,5.1997840374107644
433,3.9693761146929303,4.004978186081706,4.1362869197098835,4.387912837949202,4.577463775185343,4.8248200202322336,5.259327654411664
434,3.962994119458919,4.016287134010082,4.169521333755569,4.385828378518718,4.5408342844652365,4.763772586953093,5.229085213861189
435,3.970541093672616,4.029419493607639,4.154851449323933,4.4007927849202035,4.596348404656183,4.8457694676895136,5.2997864489149915
436,3.9509116499232624,3.989366048523903,4.165219490344786,4.397906603574017,4.565184163574953,4.820918806814647,5.2952317400980276
437,3.9550606427996327,4.009119805403623,4.1493903052826075,4.431746578925216,4.610234249713162,4.848886884022514,5.281702912499998
438,3.9138288186225916,4.002292133802525,4.16179130148823,4.382245811869288,4.5659719135055346,4.816623584849606,5.30495416374837
439,3.980120511711834,3.99626485065438,4.128571550875877,4.369650971404792,4.52957022269069,4.810033253215345,5.270904398556862
440,3.9009402637114285,3.9895891691018317,4.109154269527867,4.35763445604342,4.5526732757965025,4.780517817499447,5.2295745684116435
441,3.9772332919471,4.017852895870103,4.17151394651532,4.4172554703949665,4.585980195884433,4.827940393061687,5.255026301462111
442,3.956366595278308,4.018430424539079,4.179475146568491,4.398664444862684,4.589961429867654,4.8530157797767846,5.306693581515061
443,3.987861042166276,3.9871544025140397,4.132215821335349,4.35203620828182,4.477873736410251,4.7177910958392975,5.184369324793655
444,3.9580561156644642,3.997091019577465,4.148290292022479,4.3842280178156265,4.580993206249368,4.837102038195954,5.299512764304323
445,3.971988219122927,4.017778399616625,4.19961479915873,4.439330322269746,4.6153210355369465,4.837909724373768,5.318647481776956
446,3.9555986158745333,4.002996430356715,4.138827288764641,4.373504078673014,4.551503248832318,4.776491564866792,5.203587075189379
447,3.9346771519404373,3.9874663537843036,4.139260995159014,4.363356615367097,4.531177021736167,4.783358228792152,5.239865113998212
448,3.9203266900632707,3.9905797682377937,4.132209488763993,4.385876518720335,4.551057146515773,4.799925790869953,5.241246332772211
449,3.922822600258266,3.963869717125322,4.155724675292257,4.318222055592558,4.505851156132546,4.764941071567337,5.227305673386921
450,3.9570257707495355,3.9979862920446485,4.17088892316417,4.374034849369916,4.558392269437205,4.791995982921068,5.245775815556768
451,3.965958594084723,4.024546670527258,4.146359189473485,4.3803639036681306,4.578010424824077,4.772831600640424,5.2405916151236545
452,3.967941907214091,4.011583263703672,4.177687280142168,4.423927720932599,4.5946322954623255,4.79442476429082,5.245354141068703
453,3.9332552724049528,4.008948171332431,4.138922504599342,4.416221152235254,4.612898660576242,4.829552161027884,5.277304381493644
454,3.91884636557263,3.988599857271253,4.137284740260078,4.344457366178954,4.543061318399266,4.792769212428207,5.235104338256894
455,3.935405377427586,3.974929055779846,4.121697141844284,4.37685480457311,4.565112461846553,4.7848293206290675,5.215224812188089
456,3.9563078578150854,4.04163586951263,4.171503886564042,4.45618383589995,4.631553674682073,4.860966376368655,5.286475040704204
457,3.952193699934761,4.031393588103912,4.172484811207687,4.3917760678183475,4.577474954643322,4.787454866225852,5.237252613156956
458,3.9853115750058645,4.01057550985769,4.161688694672143,4.40552105978038,4.57393968021744,4.817241640375715,5.282516650717836
459,3.9601214509208966,3.997100781942921,4.127366249049545,4.36297989245982,4.54715478722176,4.786881800547012,5.251182244158254
460,3.96812441179047,3.9702137472398644,4.150677902996134,4.403349366712855,4.615057880546893,4.855082436329922,5.3167399157913335
461,3.9264775503359224,3.966158944477789,4.1046518206496,4.382809643903295,4.524923632593196,4.746979630291011,5.174939032988202
462,3.9234724502378135,3.97907570713255,4.131256039589461,4.416548674377823,4.5840544798558875,4.790783831192415,5.266399013015898
463,3.953429275638782,4.013923766846417,4.145867968067196,4.392601900978557,4.578230752037432,4.814166015525897,5.311070898045444
